amps,cell,dur,expt,freqs,rep,spikes
40,7,25,tuning_curve,4000,4,37.5666666665779
40,7,25,tuning_curve,5656.85,4,-20.0666666666507
40,7,25,tuning_curve,5656.85,4,18.5666666665725
40,7,25,tuning_curve,5656.85,4,66.5333333333251
40,7,25,tuning_curve,5656.85,4,134.499999999946
40,7,25,tuning_curve,8000,4,9.79999999998427
40,7,25,tuning_curve,8000,4,104.233333333298
40,7,25,tuning_curve,11313.7,4,-7.96666666661849
40,7,25,tuning_curve,11313.7,4,144.133333333286
40,7,25,tuning_curve,16000,4,130.200000000002
40,7,25,tuning_curve,22627.4,4,3.99999999996226
40,7,25,tuning_curve,22627.4,4,131.733333333329
40,7,25,tuning_curve,32000,4,39.0666666666561
40,7,25,tuning_curve,45254.8,4,129.200000000026
40,7,25,tuning_curve,64000,4,131.799999999942
55,7,25,tuning_curve,-1,4,-36.4333333333775
55,7,25,tuning_curve,-1,4,49.1000000000099
55,7,25,tuning_curve,-1,4,83.8333333333026
55,7,25,tuning_curve,-1,4,136.099999999999
55,7,25,tuning_curve,2828.43,4,7.06666666673073
55,7,25,tuning_curve,2828.43,4,66.6333333333
55,7,25,tuning_curve,5656.85,4,64.9999999999977
55,7,25,tuning_curve,8000,4,86.2666666666314
55,7,25,tuning_curve,11313.7,4,83.2000000000903
55,7,25,tuning_curve,22627.4,4,65.8666666666363
55,7,25,tuning_curve,32000,4,-11.9000000000256
55,7,25,tuning_curve,32000,4,90.7333333332758
55,7,25,tuning_curve,45254.8,4,80.2333333332967
55,7,25,tuning_curve,64000,4,-26.1666666667111
55,7,25,tuning_curve,64000,4,88.1666666666092
70,7,25,tuning_curve,-1,4,45.0999999999908
70,7,25,tuning_curve,-1,4,61.0333333333415
70,7,25,tuning_curve,1000,4,14.033333333316
70,7,25,tuning_curve,1414.21,4,-35.2333333333377
70,7,25,tuning_curve,1414.21,4,33.3666666667227
70,7,25,tuning_curve,1414.21,4,111.100000000022
70,7,25,tuning_curve,1414.21,4,140.666666666732
70,7,25,tuning_curve,2828.43,4,-45.9666666666294
70,7,25,tuning_curve,2828.43,4,10.7999999999606
70,7,25,tuning_curve,4000,4,-22.8333333333808
70,7,25,tuning_curve,4000,4,110.066666666683
70,7,25,tuning_curve,5656.85,4,114.333333333263
70,7,25,tuning_curve,8000,4,43.733333333364
70,7,25,tuning_curve,8000,4,126.899999999921
70,7,25,tuning_curve,11313.7,4,70.7000000000448
70,7,25,tuning_curve,16000,4,15.6666666666183
70,7,25,tuning_curve,22627.4,4,97.033333333286
70,7,25,tuning_curve,32000,4,14.2000000000166
70,7,25,tuning_curve,32000,4,73.6999999999739
70,7,25,tuning_curve,45254.8,4,-38.7333333333686
70,7,25,tuning_curve,45254.8,4,122.400000000027
70,7,25,tuning_curve,64000,4,134.23333333327
40,7,25,tuning_curve,-1,5,-39.2999999999688
40,7,25,tuning_curve,-1,5,83.9333333333911
40,7,25,tuning_curve,1000,5,7.69999999994297
40,7,25,tuning_curve,1414.21,5,40.1333333333582
40,7,25,tuning_curve,2828.43,5,-31.9666666667331
40,7,25,tuning_curve,2828.43,5,80.3333333332716
40,7,25,tuning_curve,2828.43,5,124.066666666693
40,7,25,tuning_curve,4000,5,-21.1999999999648
40,7,25,tuning_curve,5656.85,5,-39.166666666631
40,7,25,tuning_curve,5656.85,5,25.8666666666727
40,7,25,tuning_curve,5656.85,5,61.7333333333931
40,7,25,tuning_curve,8000,5,54.6666666667193
40,7,25,tuning_curve,11313.7,5,-32.1333333334337
40,7,25,tuning_curve,11313.7,5,78.8333333333071
40,7,25,tuning_curve,16000,5,82.2333333333631
40,7,25,tuning_curve,16000,5,133.199999999931
40,7,25,tuning_curve,22627.4,5,-44.0000000001532
40,7,25,tuning_curve,22627.4,5,-3.50000000008777
40,7,25,tuning_curve,22627.4,5,118.566666666595
40,7,25,tuning_curve,32000,5,5.13333333339006
40,7,25,tuning_curve,45254.8,5,-17.0333333333588
40,7,25,tuning_curve,45254.8,5,110.266666666632
40,7,25,tuning_curve,64000,5,-19.3666666667127
40,7,25,tuning_curve,64000,5,-15.6333333333691
40,7,25,tuning_curve,64000,5,-3.80000000001246
40,7,25,tuning_curve,64000,5,27.6999999999248
40,7,25,tuning_curve,64000,5,85.966666666593
55,7,25,tuning_curve,-1,5,5.93333333330293
55,7,25,tuning_curve,-1,5,48.1666666666456
55,7,25,tuning_curve,-1,5,65.1999999999475
55,7,25,tuning_curve,-1,5,97.8333333333126
55,7,25,tuning_curve,1000,5,63.000000000045
55,7,25,tuning_curve,1000,5,125.96666666667
55,7,25,tuning_curve,1414.21,5,6.73333333332948
55,7,25,tuning_curve,2000,5,-37.399999999991
55,7,25,tuning_curve,2000,5,125.733333333358
55,7,25,tuning_curve,4000,5,-30.1999999999794
55,7,25,tuning_curve,4000,5,135.733333333349
55,7,25,tuning_curve,5656.85,5,-22.5999999999544
55,7,25,tuning_curve,5656.85,5,56.1000000000718
55,7,25,tuning_curve,5656.85,5,122.43333333339
55,7,25,tuning_curve,8000,5,5.29999999997699
55,7,25,tuning_curve,11313.7,5,-39.3999999999437
55,7,25,tuning_curve,11313.7,5,13.3000000000152
55,7,25,tuning_curve,11313.7,5,108.766666666668
55,7,25,tuning_curve,16000,5,146.09999999999
55,7,25,tuning_curve,22627.4,5,0.866666666695437
55,7,25,tuning_curve,22627.4,5,70.9666666667204
55,7,25,tuning_curve,45254.8,5,-34.8333333333244
55,7,25,tuning_curve,45254.8,5,143.666666666661
55,7,25,tuning_curve,64000,5,-0.0666666666688798
55,7,25,tuning_curve,64000,5,125.79999999997
70,7,25,tuning_curve,-1,5,-33.999999999935
70,7,25,tuning_curve,-1,5,41.6666666666856
70,7,25,tuning_curve,1000,5,8.49999999996953
70,7,25,tuning_curve,1000,5,128.833333333375
70,7,25,tuning_curve,1414.21,5,138.600000000054
70,7,25,tuning_curve,2828.43,5,-41.0333333333597
70,7,25,tuning_curve,2828.43,5,71.3666666666199
70,7,25,tuning_curve,4000,5,27.6333333333127
70,7,25,tuning_curve,4000,5,91.6000000000281
70,7,25,tuning_curve,4000,5,98.3666666666636
70,7,25,tuning_curve,5656.85,5,-19.3000000001007
70,7,25,tuning_curve,5656.85,5,-2.76666666678693
70,7,25,tuning_curve,5656.85,5,67.5666666665506
70,7,25,tuning_curve,11313.7,5,-19.5666666666625
70,7,25,tuning_curve,16000,5,-44.3999999999392
70,7,25,tuning_curve,16000,5,11.3333333334253
70,7,25,tuning_curve,16000,5,130.033333333415
70,7,25,tuning_curve,45254.8,5,-39.4000000000574
70,7,25,tuning_curve,45254.8,5,136.466666666649
70,7,25,tuning_curve,64000,5,65.5333333332351
70,7,25,tuning_curve,64000,5,137.76666666655
70,7,25,tuning_curve,64000,5,146.333333333303
40,7,25,tuning_curve,-1,6,122.099999999989
40,7,25,tuning_curve,1000,6,-17.9666666666094
40,7,25,tuning_curve,1000,6,86.6000000000327
40,7,25,tuning_curve,1414.21,6,-25.100000000009
40,7,25,tuning_curve,2828.43,6,-7.60000000008176
40,7,25,tuning_curve,2828.43,6,28.8333333332389
40,7,25,tuning_curve,2828.43,6,144.166666666536
40,7,25,tuning_curve,4000,6,44.9333333334039
40,7,25,tuning_curve,5656.85,6,85.133333333431
40,7,25,tuning_curve,8000,6,89.999999999975
40,7,25,tuning_curve,11313.7,6,-49.1333333333728
40,7,25,tuning_curve,11313.7,6,129.099999999937
40,7,25,tuning_curve,22627.4,6,93.9999999999941
40,7,25,tuning_curve,32000,6,7.06666666673073
40,7,25,tuning_curve,32000,6,99.5333333333406
40,7,25,tuning_curve,45254.8,6,84.2333333332022
40,7,25,tuning_curve,64000,6,53.8666666666927
40,7,25,tuning_curve,64000,6,149.200000000121
55,7,25,tuning_curve,-1,6,28.1333333333009
55,7,25,tuning_curve,-1,6,93.9999999999941
55,7,25,tuning_curve,1414.21,6,54.566666666517
55,7,25,tuning_curve,1414.21,6,132.033333333254
55,7,25,tuning_curve,2000,6,75.4333333333648
55,7,25,tuning_curve,2828.43,6,83.4666666666521
55,7,25,tuning_curve,2828.43,6,143.599999999935
55,7,25,tuning_curve,4000,6,-23.0333333332169
55,7,25,tuning_curve,4000,6,35.8666666667773
55,7,25,tuning_curve,4000,6,75.0333333333515
55,7,25,tuning_curve,5656.85,6,-11.0000000001378
55,7,25,tuning_curve,5656.85,6,23.1333333331918
55,7,25,tuning_curve,5656.85,6,125.233333333256
55,7,25,tuning_curve,8000,6,74.6999999999503
55,7,25,tuning_curve,11313.7,6,57.4999999999477
55,7,25,tuning_curve,16000,6,-19.1666666667629
55,7,25,tuning_curve,16000,6,113.433333333262
55,7,25,tuning_curve,22627.4,6,66.1333333334255
55,7,25,tuning_curve,32000,6,97.2333333334632
55,7,25,tuning_curve,64000,6,5.40000000006557
55,7,25,tuning_curve,64000,6,135.833333333437
70,7,25,tuning_curve,-1,6,17.8000000000225
70,7,25,tuning_curve,-1,6,96.9000000000619
70,7,25,tuning_curve,1000,6,-12.033333333477
70,7,25,tuning_curve,1414.21,6,-19.2000000001258
70,7,25,tuning_curve,2000,6,129.899999999964
70,7,25,tuning_curve,2828.43,6,-19.0333333331978
70,7,25,tuning_curve,2828.43,6,4.30000000011432
70,7,25,tuning_curve,2828.43,6,70.1666666668075
70,7,25,tuning_curve,2828.43,6,100.16666666678
70,7,25,tuning_curve,4000,6,-49.7000000000867
70,7,25,tuning_curve,4000,6,34.6999999999866
70,7,25,tuning_curve,5656.85,6,105.766666666739
70,7,25,tuning_curve,8000,6,-7.2999999999297
70,7,25,tuning_curve,8000,6,126.033333333396
70,7,25,tuning_curve,11313.7,6,-10.3999999999473
70,7,25,tuning_curve,16000,6,88.3000000000607
70,7,25,tuning_curve,22627.4,6,-47.0333333333315
70,7,25,tuning_curve,22627.4,6,36.7333333334159
70,7,25,tuning_curve,22627.4,6,95.2666666667596
70,7,25,tuning_curve,22627.4,6,113.766666666777
70,7,25,tuning_curve,22627.4,6,139.433333333443
70,7,25,tuning_curve,32000,6,-12.9666666666139
70,7,25,tuning_curve,32000,6,45.8000000000425
70,7,25,tuning_curve,32000,6,98.8333333334026
70,7,25,tuning_curve,45254.8,6,1.79999999994607
70,7,25,tuning_curve,45254.8,6,120.933333333198
70,7,25,tuning_curve,45254.8,6,148.333333333255
70,7,25,tuning_curve,64000,6,-26.4666666666358
70,7,25,tuning_curve,64000,6,73.7999999999488
70,7,25,tuning_curve,64000,6,89.4000000000119
40,7,25,tuning_curve,-1,7,-43.0333333333124
40,7,25,tuning_curve,-1,7,125.200000000007
40,7,25,tuning_curve,1000,7,71.4333333333457
40,7,25,tuning_curve,1414.21,7,69.7000000000685
40,7,25,tuning_curve,1414.21,7,139.866666666705
40,7,25,tuning_curve,2000,7,116.53333333328
40,7,25,tuning_curve,2828.43,7,-34.7999999999615
40,7,25,tuning_curve,2828.43,7,63.4000000000583
40,7,25,tuning_curve,4000,7,-49.8666666665599
40,7,25,tuning_curve,5656.85,7,-12.4333333332629
40,7,25,tuning_curve,5656.85,7,-1.96666666664669
40,7,25,tuning_curve,5656.85,7,110.900000000072
40,7,25,tuning_curve,8000,7,12.2666666665623
40,7,25,tuning_curve,8000,7,101.69999999988
40,7,25,tuning_curve,16000,7,81.2333333332731
40,7,25,tuning_curve,22627.4,7,110.466666666582
40,7,25,tuning_curve,64000,7,43.8333333333389
40,7,25,tuning_curve,64000,7,108.733333333419
55,7,25,tuning_curve,-1,7,-12.4333333333766
55,7,25,tuning_curve,1000,7,51.2333333334141
55,7,25,tuning_curve,1414.21,7,-46.4999999999804
55,7,25,tuning_curve,1414.21,7,-8.76666666664505
55,7,25,tuning_curve,1414.21,7,46.3000000000306
55,7,25,tuning_curve,2000,7,-42.2666666666487
55,7,25,tuning_curve,2000,7,24.1000000000327
55,7,25,tuning_curve,2828.43,7,66.6000000000508
55,7,25,tuning_curve,4000,7,136.266666666813
55,7,25,tuning_curve,5656.85,7,-36.5666666666016
55,7,25,tuning_curve,5656.85,7,98.5000000000014
55,7,25,tuning_curve,5656.85,7,142.233333333422
55,7,25,tuning_curve,5656.85,7,145.766666666702
55,7,25,tuning_curve,8000,7,65.86666666675
55,7,25,tuning_curve,8000,7,78.233333333344
55,7,25,tuning_curve,11313.7,7,-19.1666666666492
55,7,25,tuning_curve,16000,7,81.6666666665355
55,7,25,tuning_curve,22627.4,7,89.9666666667258
55,7,25,tuning_curve,32000,7,82.5666666666507
55,7,25,tuning_curve,45254.8,7,10.3333333332216
55,7,25,tuning_curve,64000,7,-4.06666666680167
55,7,25,tuning_curve,64000,7,91.0666666665634
70,7,25,tuning_curve,-1,7,25.2333333333468
70,7,25,tuning_curve,-1,7,47.7000000000203
70,7,25,tuning_curve,1000,7,53.7333333333549
70,7,25,tuning_curve,1414.21,7,-13.6000000000536
70,7,25,tuning_curve,5656.85,7,86.0000000000696
70,7,25,tuning_curve,5656.85,7,142.866666666748
70,7,25,tuning_curve,8000,7,106.499999999926
70,7,25,tuning_curve,11313.7,7,60.5000000001041
70,7,25,tuning_curve,11313.7,7,100.933333333444
70,7,25,tuning_curve,16000,7,109.633333333306
70,7,25,tuning_curve,22627.4,7,-47.0666666666943
70,7,25,tuning_curve,22627.4,7,2.36666666665997
70,7,25,tuning_curve,22627.4,7,132.866666666644
70,7,25,tuning_curve,32000,7,-28.2333333333895
70,7,25,tuning_curve,32000,7,99.9333333332402
70,7,25,tuning_curve,45254.8,7,3.16666666657284
70,7,25,tuning_curve,64000,7,86.8666666665945
40,7,25,tuning_curve,1000,8,45.5666666666161
40,7,25,tuning_curve,1000,8,84.1666666667038
40,7,25,tuning_curve,1414.21,8,37.9666666667049
40,7,25,tuning_curve,2828.43,8,128.933333333237
40,7,25,tuning_curve,5656.85,8,121.000000000038
40,7,25,tuning_curve,8000,8,-44.0333333332887
40,7,25,tuning_curve,8000,8,74.5333333333633
40,7,25,tuning_curve,11313.7,8,-36.7333333331885
40,7,25,tuning_curve,11313.7,8,142.600000000073
40,7,25,tuning_curve,16000,8,-24.2999999998688
40,7,25,tuning_curve,16000,8,90.9666666667022
40,7,25,tuning_curve,22627.4,8,24.333333333459
40,7,25,tuning_curve,32000,8,-29.2000000001167
40,7,25,tuning_curve,45254.8,8,148.733333333382
40,7,25,tuning_curve,64000,8,53.6333333333801
40,7,25,tuning_curve,64000,8,149.200000000008
55,7,25,tuning_curve,-1,8,-27.7333333332876
55,7,25,tuning_curve,-1,8,62.6333333333946
55,7,25,tuning_curve,-1,8,101.900000000057
55,7,25,tuning_curve,1000,8,-46.8666666666309
55,7,25,tuning_curve,1000,8,10.0666666666598
55,7,25,tuning_curve,1414.21,8,114.36666666674
55,7,25,tuning_curve,2000,8,63.8333333332071
55,7,25,tuning_curve,2828.43,8,-45.6999999999539
55,7,25,tuning_curve,2828.43,8,60.2666666666778
55,7,25,tuning_curve,4000,8,-18.13333333331
55,7,25,tuning_curve,5656.85,8,-34.7333333333495
55,7,25,tuning_curve,5656.85,8,26.6999999999484
55,7,25,tuning_curve,5656.85,8,118.499999999983
55,7,25,tuning_curve,8000,8,119.633333333297
55,7,25,tuning_curve,11313.7,8,51.0666666665998
55,7,25,tuning_curve,22627.4,8,-46.7000000001576
55,7,25,tuning_curve,22627.4,8,90.3666666665117
55,7,25,tuning_curve,22627.4,8,102.699999999857
55,7,25,tuning_curve,45254.8,8,-46.6999999999302
55,7,25,tuning_curve,45254.8,8,93.400000000031
55,7,25,tuning_curve,64000,8,-28.7333333333777
55,7,25,tuning_curve,64000,8,100.833333333242
70,7,25,tuning_curve,-1,8,31.1666666667065
70,7,25,tuning_curve,-1,8,104.533333333336
70,7,25,tuning_curve,-1,8,136.400000000037
70,7,25,tuning_curve,1000,8,43.1666666665365
70,7,25,tuning_curve,1000,8,148.43333333323
70,7,25,tuning_curve,1414.21,8,-33.9333333333229
70,7,25,tuning_curve,1414.21,8,141.766666666683
70,7,25,tuning_curve,2000,8,-16.7000000000712
70,7,25,tuning_curve,2828.43,8,9.26666666663323
70,7,25,tuning_curve,4000,8,31.2666666666814
70,7,25,tuning_curve,4000,8,104.199999999935
70,7,25,tuning_curve,5656.85,8,-29.3666666667036
70,7,25,tuning_curve,5656.85,8,78.5000000000196
70,7,25,tuning_curve,8000,8,-32.1666666667966
70,7,25,tuning_curve,11313.7,8,-39.8333333333198
70,7,25,tuning_curve,16000,8,104.766666666762
70,7,25,tuning_curve,16000,8,140.400000000056
70,7,25,tuning_curve,22627.4,8,-19.5666666667762
70,7,25,tuning_curve,22627.4,8,31.3333333331798
70,7,25,tuning_curve,45254.8,8,37.5666666666916
70,7,25,tuning_curve,45254.8,8,101.200000000006
70,7,25,tuning_curve,64000,8,-17.8666666667482
70,7,25,tuning_curve,64000,8,69.0666666666289
40,7,25,tuning_curve,1000,9,14.2000000000166
40,7,25,tuning_curve,1000,9,78.4333333332938
40,7,25,tuning_curve,1000,9,128.033333333349
40,7,25,tuning_curve,1414.21,9,-7.23333333320397
40,7,25,tuning_curve,1414.21,9,8.96666666670853
40,7,25,tuning_curve,1414.21,9,76.933333333443
40,7,25,tuning_curve,2000,9,-6.30000000006703
40,7,25,tuning_curve,2828.43,9,12.0333333332496
40,7,25,tuning_curve,2828.43,9,40.1333333332445
40,7,25,tuning_curve,4000,9,14.0999999999281
40,7,25,tuning_curve,4000,9,49.2999999999597
40,7,25,tuning_curve,4000,9,91.5333333331887
40,7,25,tuning_curve,5656.85,9,-3.06666666671163
40,7,25,tuning_curve,5656.85,9,132.766666666555
40,7,25,tuning_curve,11313.7,9,-33.6000000000354
40,7,25,tuning_curve,11313.7,9,14.3666666667173
40,7,25,tuning_curve,11313.7,9,139.79999999998
40,7,25,tuning_curve,16000,9,-37.5666666665779
40,7,25,tuning_curve,16000,9,26.8666666667627
40,7,25,tuning_curve,16000,9,90.6333333334146
40,7,25,tuning_curve,32000,9,-7.73333333330584
40,7,25,tuning_curve,45254.8,9,31.9333333332565
40,7,25,tuning_curve,45254.8,9,96.499999999935
40,7,25,tuning_curve,64000,9,-26.8999999998982
40,7,25,tuning_curve,64000,9,45.4333333333921
40,7,25,tuning_curve,64000,9,131.433333333405
55,7,25,tuning_curve,-1,9,88.833333333298
55,7,25,tuning_curve,1000,9,-20.1333333333764
55,7,25,tuning_curve,1000,9,98.8333333332889
55,7,25,tuning_curve,2000,9,37.4666666667167
55,7,25,tuning_curve,2000,9,123.933333333355
55,7,25,tuning_curve,2828.43,9,-30.6000000001063
55,7,25,tuning_curve,4000,9,12.0000000000005
55,7,25,tuning_curve,4000,9,23.1333333334192
55,7,25,tuning_curve,4000,9,82.8666666666891
55,7,25,tuning_curve,5656.85,9,73.8999999999237
55,7,25,tuning_curve,8000,9,52.1333333331881
55,7,25,tuning_curve,11313.7,9,21.7333333333158
55,7,25,tuning_curve,11313.7,9,122.233333333327
55,7,25,tuning_curve,16000,9,-27.2333333332995
55,7,25,tuning_curve,32000,9,133.566666666695
55,7,25,tuning_curve,45254.8,9,-17.7666666666596
55,7,25,tuning_curve,64000,9,74.1333333334637
70,7,25,tuning_curve,-1,9,-35.699999999963
70,7,25,tuning_curve,-1,9,46.533333333457
70,7,25,tuning_curve,-1,9,46.9666666667194
70,7,25,tuning_curve,-1,9,115.833333333455
70,7,25,tuning_curve,1000,9,-33.3333333332462
70,7,25,tuning_curve,1000,9,138.766666666754
70,7,25,tuning_curve,1414.21,9,49.0666666667607
70,7,25,tuning_curve,1414.21,9,71.7000000001349
70,7,25,tuning_curve,2000,9,-39.4666666666694
70,7,25,tuning_curve,2000,9,91.5999999999144
70,7,25,tuning_curve,2828.43,9,-23.4333333333439
70,7,25,tuning_curve,2828.43,9,129.833333333238
70,7,25,tuning_curve,4000,9,96.1333333332846
70,7,25,tuning_curve,8000,9,86.7333333333704
70,7,25,tuning_curve,11313.7,9,-42.1000000000618
70,7,25,tuning_curve,11313.7,9,11.2999999999488
70,7,25,tuning_curve,11313.7,9,68.5333333332778
70,7,25,tuning_curve,16000,9,-3.73333333328674
70,7,25,tuning_curve,32000,9,18.1666666665592
70,7,25,tuning_curve,32000,9,136.066666666636
70,7,25,tuning_curve,45254.8,9,-24.6666666666329
70,7,25,tuning_curve,45254.8,9,111.96666666666
70,7,25,tuning_curve,64000,9,15.0999999999044
70,7,25,tuning_curve,64000,9,50.0999999999863
70,7,25,tuning_curve,64000,9,85.1666666665665
40,7,25,tuning_curve,-1,10,78.5999999999945
40,7,25,tuning_curve,-1,10,142.76666666666
40,7,25,tuning_curve,1000,10,22.999999999854
40,7,25,tuning_curve,1414.21,10,11.3999999999237
40,7,25,tuning_curve,2000,10,-36.4333333333775
40,7,25,tuning_curve,2000,10,134.166666666658
40,7,25,tuning_curve,2828.43,10,-3.49999999986039
40,7,25,tuning_curve,2828.43,10,115.600000000143
40,7,25,tuning_curve,4000,10,75.300000000027
40,7,25,tuning_curve,4000,10,143.433333333348
40,7,25,tuning_curve,5656.85,10,-23.4999999999559
40,7,25,tuning_curve,5656.85,10,130.666666666741
40,7,25,tuning_curve,8000,10,-36.6666666666902
40,7,25,tuning_curve,11313.7,10,-46.3000000001443
40,7,25,tuning_curve,11313.7,10,76.3999999998646
40,7,25,tuning_curve,16000,10,-28.9666666666903
40,7,25,tuning_curve,16000,10,94.6999999999321
40,7,25,tuning_curve,22627.4,10,-33.6666666667611
40,7,25,tuning_curve,22627.4,10,34.6666666666238
40,7,25,tuning_curve,22627.4,10,98.8666666666518
40,7,25,tuning_curve,32000,10,127.233333333322
40,7,25,tuning_curve,45254.8,10,8.49999999996953
40,7,25,tuning_curve,45254.8,10,96.4333333333229
40,7,25,tuning_curve,64000,10,51.0999999999626
55,7,25,tuning_curve,-1,10,43.733333333364
55,7,25,tuning_curve,-1,10,46.4666666667313
55,7,25,tuning_curve,-1,10,114.633333333416
55,7,25,tuning_curve,1000,10,-46.2000000000558
55,7,25,tuning_curve,1414.21,10,-41.1666666668111
55,7,25,tuning_curve,1414.21,10,124.199999999917
55,7,25,tuning_curve,2000,10,-33.0333333333215
55,7,25,tuning_curve,2000,10,120.366666666712
55,7,25,tuning_curve,2828.43,10,-0.933333333307473
55,7,25,tuning_curve,2828.43,10,114.266666666651
55,7,25,tuning_curve,2828.43,10,141.500000000008
55,7,25,tuning_curve,4000,10,-49.5999999999981
55,7,25,tuning_curve,4000,10,149.799999999971
55,7,25,tuning_curve,8000,10,96.3333333334617
55,7,25,tuning_curve,8000,10,97.6333333334765
55,7,25,tuning_curve,11313.7,10,-28.6333333334028
55,7,25,tuning_curve,11313.7,10,81.6333333332864
55,7,25,tuning_curve,11313.7,10,126.233333333232
55,7,25,tuning_curve,16000,10,-48.2333333332576
55,7,25,tuning_curve,16000,10,-0.433333333319297
55,7,25,tuning_curve,16000,10,145.633333333365
55,7,25,tuning_curve,22627.4,10,123.100000000079
55,7,25,tuning_curve,45254.8,10,-24.8666666665827
55,7,25,tuning_curve,64000,10,130.166666666639
70,7,25,tuning_curve,-1,10,-29.0666666667789
70,7,25,tuning_curve,-1,10,70.3666666665299
70,7,25,tuning_curve,-1,10,113.233333333199
70,7,25,tuning_curve,1000,10,-35.066666666637
70,7,25,tuning_curve,1000,10,54.4333333332929
70,7,25,tuning_curve,1000,10,142.899999999997
70,7,25,tuning_curve,1414.21,10,27.1000000000754
70,7,25,tuning_curve,1414.21,10,79.9999999999841
70,7,25,tuning_curve,1414.21,10,141.599999999983
70,7,25,tuning_curve,2000,10,69.433333333393
70,7,25,tuning_curve,2000,10,102.50000000002
70,7,25,tuning_curve,2828.43,10,69.9666666665166
70,7,25,tuning_curve,5656.85,10,10.6666666666229
70,7,25,tuning_curve,5656.85,10,126.833333333309
70,7,25,tuning_curve,8000,10,77.6666666665164
70,7,25,tuning_curve,11313.7,10,95.7999999998833
70,7,25,tuning_curve,11313.7,10,112.433333333286
70,7,25,tuning_curve,11313.7,10,143.49999999996
70,7,25,tuning_curve,32000,10,-15.2666666667187
70,7,25,tuning_curve,32000,10,123.966666666718
70,7,25,tuning_curve,45254.8,10,24.7333333332449
70,7,25,tuning_curve,45254.8,10,88.1999999999721
70,7,25,tuning_curve,64000,10,63.7333333332322
40,7,25,tuning_curve,-1,11,37.2333333334041
40,7,25,tuning_curve,1414.21,11,-43.5666666667771
40,7,25,tuning_curve,2000,11,-21.7333333334295
40,7,25,tuning_curve,2000,11,89.466666666624
40,7,25,tuning_curve,2828.43,11,14.7666666665032
40,7,25,tuning_curve,2828.43,11,123.233333333189
40,7,25,tuning_curve,4000,11,-1.86666666667179
40,7,25,tuning_curve,4000,11,75.5999999999517
40,7,25,tuning_curve,5656.85,11,-1.06666666653155
40,7,25,tuning_curve,8000,11,-38.3000000001061
40,7,25,tuning_curve,11313.7,11,20.9333333331756
